country	year	gov_right	gov_cent	gov_left	govparty	gov_new	gov_gap	gov_type	gov_chan	vturn	social1	social2	social3	social4	leftsoc1	leftsoc2	leftsoc3	comm1	comm2	comm3	comm4	agrarian	conserv1	conserv2	conserv3	conserv4	conserv5	relig1	relig2	relig3	relig4	relig5	relig6	relig7	liberal1	liberal2	liberal3	liberal4	liberal5	liberal6	ultrar1	ultrar2	protest1	protest2	protest3	protest4	green1	green2	green3	ethnic1	ethnic2	ethnic3	ethnic4	leftall	centall	rightall	others	ssocial1	ssocial2	ssocial3	ssocial4	sleftso1	sleftso2	sleftso3	scomm1	scomm2	scomm3	scomm4	sagraria	sconser1	sconser2	sconser3	sconser4	sconser5	srelig1	srelig2	srelig3	srelig4	srelig5	srelig6	srelig7	slibera1	slibera2	slibera3	slibera4	slibera5	slibera6	sultrar1	sultrar2	sprotes1	sprotes2	sprotes3	sprotes4	sgreen1	sgreen2	sgreen3	sethnic1	sethnic2	sethnic3	sethnic4	sleftal	scental	srightal	sothers	womenpar	rae_ele	rae_leg	effpar_ele	effpar_leg	dis_abso	dis_rel	dis_gall	lfirst1	lfirst2	lsec1	lsec2	leff1	leff2	lmin1	lmin2	lexe1	lexe2	ldis1	ldis2	lint1	lint2	lfed1	lfed2	lbic1	lbic2	lrid1	lrid2	ljud1	ljud2	lbank1	lbank2	lfirstp	lfirstpi	lfirstpb	instcons	plural	structur	integr	fed	pres	singmemd	strbic	referen	judrev	kaopen	openc	outlays	receipts	gdpgr	debt	deficit	adjustdef	interest	ttl_labf	civ_labf	emp_civ	labfopar	empratio	emp_ag	emp_ind	emp_serv	emp_un	unemp	st_unemp	nld	wi	wdlost	strike	grossu	netu	ud	sstran	socexp_t_pmp	socexp_c_pmp	socexp_k_pmp	oldage_pmp	survivor_pmp	incapben_pmp	health_pmp	family_pmp	almp_pmp	unemp_pmp	housing_pmp	othsocx_pmp	fallow_pmp	mpleave_pmp	othfam_c_pmp	daycare_pmp	othfam_k_pmp	servadmi_pmp	training_pmp	jobrot_pmp	incent_pmp	disabled_pmp	jobcrea_pmp	startup_pmp	compen_pmp	earretir_pmp	ilo_tot	pop	pop15_64	pop65	elderly
Italy	2002.00000	58.56660	-45.63760	-24.87740	-1.22449	0.61224	-1.00000	-0.36000	-0.96000	-7.46800	-7.34200	-1.16000	-2.53800	-1.32800	-0.35200	11.37000	-0.12400	-17.86000	2.94400	0.00000	0.00000	0.00000	22.57200	-0.13200	-0.15600	-1.49600	0.00000	-26.34000	-0.18400	1.80400	2.16000	0.00000	0.00000	0.00000	-2.24400	-1.77200	-0.71600	-0.43000	3.24600	0.00000	4.21200	0.00000	1.84000	0.00000	0.00000	0.00000	-0.78400	0.00000	0.00000	1.30000	0.00000	0.00000	0.00000	0.62400	13.05000	0.00000	-0.16400	-7.41600	-1.15200	-2.17400	-1.37600	-0.29600	15.89200	0.00000	-18.62200	0.33200	0.00000	0.00000	0.00000	22.54400	-0.10800	0.00000	-1.75200	0.00000	-28.73200	-0.08400	4.90400	0.00000	0.00000	0.00000	0.00000	-1.93800	-1.48200	-0.57800	-0.43000	-0.29200	0.00000	8.14000	0.00000	-0.04000	0.00000	0.00000	0.00000	-0.72400	0.00000	0.00000	1.83400	0.00000	0.00000	0.00000	1.00800	11.70000	0.00000	0.84200	0.88400	5.82020	6.02160	1.44380	1.09100	0.34380	0.02700	3.22080	0.08640	0.00000	0.09600	-0.00000	0.29760	0.00000	-1.63200	0.00000	-0.03840	0.00000	0.54720	0.00000	-0.11520	0.00000	0.19200	0.00000	0.00000	0.00000	0.00000	0.00000	0.19200	-0.00000	0.00000	0.00000	0.12902	0.26561	-0.19244	0.78000	0.00000	0.76000	0.46500	0.00000	0.00000	0.76000	0.00000	0.00000	0.00000	1.86688	9.92620	4.04320	7.06400	-2.60625	29.12200	3.52040	3.26350	-3.94980	1278.22800	1449.20880	1152.37720	0.71578	0.69733	-1602.22800	-196.69100	2951.29620	296.88000	0.84380	0.03742	-1473.85714	877.78367	-4745.50837	-260.58586	2605.24200	-78.51400	-3.75600	1.78882	1.78564	0.63386	0.72586	1.07986	0.13411	-0.21789	0.40796	0.24232	0.26306	-0.31704	0.00418	0.02646	-0.08986	0.01168	0.00475	0.25682	0.05871	-0.04213	0.00894	0.00011	0.25217	0.00000	0.01056	0.00478	-0.23132	-0.08568	11.22000	2214.16400	1472.44140	2473.46667	3.98444
Italy	2003.00000	58.56660	-45.63760	-24.87740	-1.22449	-0.38776	0.00000	-0.36000	-0.96000	-7.46800	-7.34200	-1.16000	-2.53800	-1.32800	-0.35200	11.37000	-0.12400	-17.86000	2.94400	0.00000	0.00000	0.00000	22.57200	-0.13200	-0.15600	-1.49600	0.00000	-26.34000	-0.18400	1.80400	2.16000	0.00000	0.00000	0.00000	-2.24400	-1.77200	-0.71600	-0.43000	3.24600	0.00000	4.21200	0.00000	1.84000	0.00000	0.00000	0.00000	-0.78400	0.00000	0.00000	1.30000	0.00000	0.00000	0.00000	0.62400	13.05000	0.00000	-0.16400	-7.41600	-1.15200	-2.17400	-1.37600	-0.29600	15.89200	0.00000	-18.62200	0.33200	0.00000	0.00000	0.00000	22.54400	-0.10800	0.00000	-1.75200	0.00000	-28.73200	-0.08400	4.90400	0.00000	0.00000	0.00000	0.00000	-1.93800	-1.48200	-0.57800	-0.43000	-0.29200	0.00000	8.14000	0.00000	-0.04000	0.00000	0.00000	0.00000	-0.72400	0.00000	0.00000	1.83400	0.00000	0.00000	0.00000	1.00800	11.70000	0.00000	0.84200	2.58400	5.82020	6.02160	1.44380	1.09100	0.34380	0.02700	3.22080	0.08640	0.00000	0.09600	-0.00000	0.29760	0.00000	-1.63200	0.00000	-0.03840	0.00000	0.54720	0.00000	-0.11520	0.00000	0.19200	0.00000	0.00000	0.00000	0.00000	0.00000	0.19200	-0.00000	0.00000	0.00000	-0.23098	0.20561	-0.61244	0.78000	0.00000	0.76000	0.46500	0.00000	0.00000	0.76000	0.00000	0.00000	0.00000	1.86688	7.99620	4.95320	7.44400	NaN	26.60200	2.51040	2.74350	-4.67980	1422.22800	1591.20880	1361.37720	1.07578	1.22733	-1623.22800	-109.69100	3094.29620	229.88000	0.50380	-0.12258	-1379.85714	-2003.51633	-7644.80837	-395.60126	2735.64200	-35.51400	-3.85600	2.07182	2.28764	1.02686	0.78886	1.32786	0.13111	-0.15189	0.41296	0.35532	0.30906	-0.29604	0.00318	0.03346	-0.08686	0.04568	0.00975	0.31882	0.06771	0.00888	0.03294	0.00011	0.20317	0.00000	0.00456	0.02778	-0.21632	-0.08068	12.22000	2218.16400	1475.44140	2475.46667	3.98444
Italy	2004.00000	62.56660	-45.63760	-24.87740	-1.22449	-0.38776	0.00000	-0.36000	-0.96000	-7.46800	-7.34200	-1.16000	-2.53800	-1.32800	-0.35200	11.37000	-0.12400	-17.86000	2.94400	0.00000	0.00000	0.00000	22.57200	-0.13200	-0.15600	-1.49600	0.00000	-26.34000	-0.18400	1.80400	2.16000	0.00000	0.00000	0.00000	-2.24400	-1.77200	-0.71600	-0.43000	3.24600	0.00000	4.21200	0.00000	1.84000	0.00000	0.00000	0.00000	-0.78400	0.00000	0.00000	1.30000	0.00000	0.00000	0.00000	0.62400	13.05000	0.00000	-0.16400	-7.41600	-1.15200	-2.17400	-1.37600	-0.29600	15.89200	0.00000	-18.62200	0.33200	0.00000	0.00000	0.00000	22.54400	-0.10800	0.00000	-1.75200	0.00000	-28.73200	-0.08400	4.90400	0.00000	0.00000	0.00000	0.00000	-1.93800	-1.48200	-0.57800	-0.43000	-0.29200	0.00000	8.14000	0.00000	-0.04000	0.00000	0.00000	0.00000	-0.72400	0.00000	0.00000	1.83400	0.00000	0.00000	0.00000	1.00800	11.70000	0.00000	0.84200	2.58400	5.82020	6.02160	1.44380	1.09100	0.34380	0.02700	3.22080	0.08640	0.00000	0.09600	-0.00000	0.29760	0.00000	-1.63200	0.00000	-0.03840	0.00000	0.54720	0.00000	-0.11520	0.00000	0.19200	0.00000	0.00000	0.00000	0.00000	0.00000	0.19200	-0.00000	0.00000	0.00000	-0.21098	0.16561	-0.62244	0.78000	0.00000	0.76000	0.46500	0.00000	0.00000	0.76000	0.00000	0.00000	0.00000	1.86688	9.46620	4.45320	6.92400	-1.60625	27.06200	2.19040	2.36350	-4.71980	1558.22800	1780.20880	1685.37720	2.03578	2.61733	-1708.22800	-259.69100	3653.29620	93.88000	-0.12620	-0.54258	-1344.85714	-3854.73633	-8907.93837	-453.95286	2928.34200	45.08600	-3.45600	2.12682	2.44864	0.95986	1.15186	1.26486	0.11711	-0.17289	0.76896	0.38132	0.17406	-0.26904	0.00818	0.01246	-0.07886	0.04868	0.01575	0.33082	0.06471	0.03787	0.00194	0.00111	0.08517	0.00000	-0.01344	0.03278	-0.18732	-0.08168	12.22000	2293.16400	1107.44140	2973.46667	4.78444
Italy	2005.00000	63.27660	-46.60760	-24.87740	-1.22449	-0.38776	0.00000	-0.36000	0.04000	-7.46800	-7.34200	-1.16000	-2.53800	-1.32800	-0.35200	11.37000	-0.12400	-17.86000	2.94400	0.00000	0.00000	0.00000	22.57200	-0.13200	-0.15600	-1.49600	0.00000	-26.34000	-0.18400	1.80400	2.16000	0.00000	0.00000	0.00000	-2.24400	-1.77200	-0.71600	-0.43000	3.24600	0.00000	4.21200	0.00000	1.84000	0.00000	0.00000	0.00000	-0.78400	0.00000	0.00000	1.30000	0.00000	0.00000	0.00000	0.62400	13.05000	0.00000	-0.16400	-7.41600	-1.15200	-2.17400	-1.37600	-0.29600	15.89200	0.00000	-18.62200	0.33200	0.00000	0.00000	0.00000	22.54400	-0.10800	0.00000	-1.75200	0.00000	-28.73200	-0.08400	4.90400	0.00000	0.00000	0.00000	0.00000	-1.93800	-1.48200	-0.57800	-0.43000	-0.29200	0.00000	8.14000	0.00000	-0.04000	0.00000	0.00000	0.00000	-0.72400	0.00000	0.00000	1.83400	0.00000	0.00000	0.00000	1.00800	11.70000	0.00000	0.84200	2.58400	5.82020	6.02160	1.44380	1.09100	0.34380	0.02700	3.22080	0.08640	0.00000	0.09600	-0.00000	0.29760	0.00000	-1.63200	0.00000	-0.03840	0.00000	0.54720	0.00000	-0.11520	0.00000	0.19200	0.00000	0.00000	0.00000	0.00000	0.00000	0.19200	-0.00000	0.00000	0.00000	-0.25098	0.11561	-0.68244	0.78000	0.00000	0.76000	0.46500	0.00000	0.00000	0.76000	0.00000	0.00000	0.00000	1.86688	11.39620	4.80320	6.46400	-2.40625	29.62200	1.24040	1.30350	-5.41980	1644.61800	1868.20880	1845.37720	1.85578	2.66733	-1750.96800	-188.55100	3784.89620	22.45000	-0.44620	-0.88258	-1435.85714	-3603.36633	-8699.64837	-444.84146	3000.84200	107.78600	-3.95600	2.21382	2.74964	1.07086	1.40186	1.37686	0.13311	-0.18389	1.00796	0.36332	0.11406	-0.25004	0.00918	0.01546	-0.11686	0.04468	0.02475	0.33982	0.06971	0.03787	-0.01806	0.00011	0.04717	0.00000	-0.01444	0.03078	-0.16832	-0.08168	12.22000	2874.89400	1350.45140	3254.57667	5.08444
Italy	2006.00000	15.43660	-48.43760	28.33260	0.77551	0.61224	2.00000	-1.36000	0.04000	-5.06800	-7.34200	-1.16000	-2.53800	-1.32800	-0.35200	-5.23000	-0.12400	-15.56000	3.74400	0.00000	0.00000	0.00000	16.87200	-0.13200	-0.15600	-1.49600	0.00000	-26.34000	-0.18400	5.40400	-0.24000	0.00000	0.00000	0.00000	-2.24400	-1.77200	-0.71600	-0.43000	1.64600	0.00000	4.51200	0.00000	-0.36000	0.00000	0.00000	0.00000	1.31600	0.00000	0.00000	2.00000	0.00000	0.00000	0.00000	32.32400	-1.45000	0.00000	1.33600	-7.41600	-1.15200	-2.17400	-1.37600	-0.29600	-6.30800	0.00000	-16.12200	5.03200	0.00000	0.00000	0.00000	15.84400	-0.10800	0.00000	-1.75200	0.00000	-28.73200	-0.08400	4.60400	0.00000	0.00000	0.00000	0.00000	-1.93800	-1.48200	-0.57800	-0.43000	2.40800	0.00000	3.34000	0.00000	-0.04000	0.00000	0.00000	0.00000	1.67600	0.00000	0.00000	1.03400	0.00000	0.00000	0.00000	36.00800	-1.30000	0.00000	1.34200	8.38400	1.79020	2.70160	0.15380	0.26100	-0.10620	-0.02300	-0.65920	0.08640	0.00000	0.09600	-0.00000	0.29760	0.00000	-1.63200	0.00000	-0.03840	0.00000	0.54720	0.00000	-0.11520	0.00000	0.19200	0.00000	0.00000	0.00000	0.00000	0.00000	0.19200	-0.00000	0.00000	0.00000	-0.20098	0.10561	-0.58244	0.78000	0.00000	-0.24000	0.46500	0.00000	0.00000	-0.24000	0.00000	0.00000	0.00000	1.86688	15.72620	5.33320	8.02400	-1.10625	26.99200	2.17040	1.69350	-4.92980	1855.22800	2084.20880	2277.37720	2.26578	3.66733	-1716.22800	-201.69100	4195.29620	-193.12000	-1.40620	-1.79258	-1502.85714	-4097.35633	-9051.79837	-461.10086	3103.54200	179.38600	-4.35600	2.23782	2.89864	1.13286	1.56186	1.47886	0.07311	-0.18589	1.10096	0.44232	0.04106	-0.24304	0.01018	0.01746	-0.13986	0.04568	0.07375	0.39382	0.06871	0.03187	-0.04206	0.00011	0.01417	0.00000	-0.01544	0.02078	-0.17132	-0.07168	12.22000	3175.16400	1430.44140	3475.46667	5.38444
Italy	2007.00000	-13.43340	-49.93760	60.31260	1.77551	0.61224	1.00000	-1.36000	-0.96000	-5.06800	-7.34200	-1.16000	-2.53800	-1.32800	-0.35200	-5.23000	-0.12400	-15.56000	3.74400	0.00000	0.00000	0.00000	16.87200	-0.13200	-0.15600	-1.49600	0.00000	-26.34000	-0.18400	5.40400	-0.24000	0.00000	0.00000	0.00000	-2.24400	-1.77200	-0.71600	-0.43000	1.64600	0.00000	4.51200	0.00000	-0.36000	0.00000	0.00000	0.00000	1.31600	0.00000	0.00000	2.00000	0.00000	0.00000	0.00000	32.32400	-1.45000	0.00000	1.33600	-7.41600	-1.15200	-2.17400	-1.37600	-0.29600	-6.30800	0.00000	-16.12200	5.03200	0.00000	0.00000	0.00000	15.84400	-0.10800	0.00000	-1.75200	0.00000	-28.73200	-0.08400	4.60400	0.00000	0.00000	0.00000	0.00000	-1.93800	-1.48200	-0.57800	-0.43000	2.40800	0.00000	3.34000	0.00000	-0.04000	0.00000	0.00000	0.00000	1.67600	0.00000	0.00000	1.03400	0.00000	0.00000	0.00000	36.00800	-1.30000	0.00000	1.34200	8.38400	1.79020	2.70160	0.15380	0.26100	-0.10620	-0.02300	-0.65920	0.08640	0.00000	0.09600	-0.00000	0.29760	0.00000	-1.63200	0.00000	-0.03840	0.00000	0.54720	0.00000	-0.11520	0.00000	0.19200	0.00000	0.00000	0.00000	0.00000	0.00000	0.19200	-0.00000	0.00000	0.00000	-0.38098	0.07561	-0.82244	0.78000	0.00000	-0.24000	0.46500	0.00000	0.00000	-0.24000	0.00000	0.00000	0.00000	1.86688	17.65620	4.52320	9.07400	-1.50625	22.42200	4.35040	3.50350	-4.48980	1921.22800	2149.20880	2509.37720	2.07578	3.92733	-1775.22800	-125.69100	4410.29620	-360.12000	-2.10620	-2.41258	-1422.85714	-3657.92633	-8676.79837	-445.02166	3274.84200	304.38600	-4.05600	2.35982	2.70564	1.27786	1.27086	1.61186	0.06511	-0.15489	0.84196	0.45532	-0.00594	-0.29904	0.01118	0.01546	-0.08386	0.04968	0.06275	0.35582	0.07071	0.02688	-0.04006	0.00111	-0.01683	0.00000	-0.01644	0.00878	-0.20832	-0.09068	12.22000	3620.16400	1650.44140	3645.46667	5.48444
Italy	2008.00000	48.80660	-49.38760	4.76260	-0.22449	0.61224	-2.00000	-1.36000	0.04000	-10.56800	-7.34200	-1.16000	-2.53800	31.87200	-0.35200	-5.23000	2.97600	-17.86000	-2.05600	0.00000	0.00000	0.00000	-6.82800	-0.13200	-0.15600	35.90400	0.00000	-26.34000	-0.18400	4.20400	-0.24000	0.00000	0.00000	0.00000	-2.24400	-1.77200	-0.71600	-0.43000	3.64600	0.00000	-7.78800	0.00000	-0.36000	0.00000	0.00000	0.00000	-0.78400	0.00000	0.00000	5.70000	0.00000	0.00000	0.00000	-1.57600	-1.45000	0.00000	3.23600	-7.41600	-1.15200	-2.17400	33.02400	-0.29600	-6.30800	0.00000	-18.62200	-1.46800	0.00000	0.00000	0.00000	-6.35600	-0.10800	0.00000	42.04800	0.00000	-28.73200	-0.08400	4.10400	0.00000	0.00000	0.00000	0.00000	-1.93800	-1.48200	-0.57800	-0.43000	4.30800	0.00000	-7.96000	0.00000	-0.04000	0.00000	0.00000	0.00000	-0.72400	0.00000	0.00000	6.43400	0.00000	0.00000	0.00000	-1.79200	-1.30000	0.00000	-0.95800	12.38400	-4.71980	-8.09840	-1.10620	-1.27900	0.17380	0.07700	1.36080	0.08640	0.00000	0.09600	-0.00000	0.29760	0.00000	-1.63200	0.00000	-0.03840	0.00000	0.54720	0.00000	-0.11520	0.00000	0.19200	0.00000	0.00000	0.00000	0.00000	0.00000	0.19200	-0.00000	0.00000	0.00000	-0.59098	-0.03439	-1.04244	0.78000	0.00000	-0.24000	0.46500	0.00000	0.00000	-0.24000	0.00000	0.00000	0.00000	1.86688	17.75620	5.52320	8.86400	-4.10625	24.89200	3.32040	3.13350	-4.29980	2290.22800	2525.20880	2699.37720	2.63578	4.05733	-1803.22800	-173.69100	4676.29620	-174.12000	-1.44620	-1.82258	-1468.85714	-3895.06633	-8883.79837	-454.29146	3392.94200	389.38600	-4.15600	2.94082	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	11.22000	4076.16400	1886.44140	3812.46667	5.58444
Italy	2009.00000	85.50660	-52.57760	-24.87740	-1.22449	0.61224	-1.00000	-1.36000	-0.96000	-10.56800	-7.34200	-1.16000	-2.53800	31.87200	-0.35200	-5.23000	2.97600	-17.86000	-2.05600	0.00000	0.00000	0.00000	-6.82800	-0.13200	-0.15600	35.90400	0.00000	-26.34000	-0.18400	4.20400	-0.24000	0.00000	0.00000	0.00000	-2.24400	-1.77200	-0.71600	-0.43000	3.64600	0.00000	-7.78800	0.00000	-0.36000	0.00000	0.00000	0.00000	-0.78400	0.00000	0.00000	5.70000	0.00000	0.00000	0.00000	-1.57600	-1.45000	0.00000	3.23600	-7.41600	-1.15200	-2.17400	33.02400	-0.29600	-6.30800	0.00000	-18.62200	-1.46800	0.00000	0.00000	0.00000	-6.35600	-0.10800	0.00000	42.04800	0.00000	-28.73200	-0.08400	4.10400	0.00000	0.00000	0.00000	0.00000	-1.93800	-1.48200	-0.57800	-0.43000	4.30800	0.00000	-7.96000	0.00000	-0.04000	0.00000	0.00000	0.00000	-0.72400	0.00000	0.00000	6.43400	0.00000	0.00000	0.00000	-1.79200	-1.30000	0.00000	-0.95800	12.38400	-4.71980	-8.09840	-1.10620	-1.27900	0.17380	0.07700	1.36080	0.08640	0.00000	0.09600	-0.00000	0.29760	0.00000	-1.63200	0.00000	-0.03840	0.00000	0.54720	0.00000	-0.11520	0.00000	0.19200	0.00000	0.00000	0.00000	0.00000	0.00000	0.19200	-0.00000	0.00000	0.00000	-0.90098	-0.14439	-1.39244	0.78000	0.00000	-0.24000	0.46500	0.00000	0.00000	-0.24000	0.00000	0.00000	0.00000	NaN	7.77620	8.55320	9.33400	NaN	37.46200	0.24040	2.37350	-4.66980	2163.10800	2392.57880	2313.85720	1.95578	2.73733	-1823.76800	-413.86100	4551.47620	78.77000	-0.38620	-0.75258	NaN	NaN	NaN	NaN	3478.94200	547.78600	-2.85600	4.43982	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	11.22000	4492.46400	2110.54140	3947.00667	5.68444
Japan	1960.00000	6.05600	-1.96540	-2.03700	-0.10000	-0.06000	-0.02000	-1.00000	1.20000	4.50000	10.63200	4.00400	-7.76800	0.00000	0.00000	0.00000	0.00000	-5.40000	0.00000	0.00000	0.00000	0.00000	12.35600	-0.60600	-0.48600	-2.61200	-0.15600	-6.46200	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	-0.63600	-0.04400	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	-2.82400	13.63400	0.00400	-7.06200	0.00000	0.00000	0.00000	0.00000	-3.61800	0.00000	0.00000	0.00000	0.00000	9.66400	-0.64800	-0.40800	-2.77200	-0.15000	-6.48600	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	-0.44800	-0.02000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	-1.69600	-1.77000	-12.21740	-12.29080	-1.12200	-0.74400	-0.37740	-0.04880	-1.59500	-0.15600	-0.00000	-0.01040	-0.00000	-0.37440	-0.00000	17.36800	0.00000	-0.42640	0.00000	-0.26000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	NaN	NaN	NaN	-0.26000	0.00000	0.00000	-0.14500	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	NaN	-1.06620	-12.29320	-8.07560	8.43673	NaN	3.43700	NaN	NaN	-13689.00000	-13689.00000	-12813.20000	0.77780	1.51500	7350.20000	-6158.40000	-14005.00000	-877.20000	-0.96980	-1.02800	30.12500	253.86917	3060.12104	73.62744	-3529.27179	-3674.72600	4.74800	-4.47943	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-10.96000	-22894.80800	-18857.36000	-8789.80000	-6.04400
Japan	1961.00000	6.05600	-1.96540	-2.03700	-0.10000	-0.06000	-0.02000	-1.00000	-0.80000	4.50000	10.63200	4.00400	-7.76800	0.00000	0.00000	0.00000	0.00000	-5.40000	0.00000	0.00000	0.00000	0.00000	12.35600	-0.60600	-0.48600	-2.61200	-0.15600	-6.46200	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	-0.63600	-0.04400	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	-2.82400	13.63400	0.00400	-7.06200	0.00000	0.00000	0.00000	0.00000	-3.61800	0.00000	0.00000	0.00000	0.00000	9.66400	-0.64800	-0.40800	-2.77200	-0.15000	-6.48600	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	-0.44800	-0.02000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	-1.69600	-1.77000	-12.21740	-12.29080	-1.12200	-0.74400	-0.37740	-0.04880	-1.59500	-0.15600	-0.00000	-0.01040	-0.00000	-0.37440	-0.00000	17.36800	0.00000	-0.42640	0.00000	-0.26000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	NaN	NaN	NaN	-0.26000	0.00000	0.00000	-0.14500	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	NaN	-1.89620	-12.47320	-7.53560	9.93673	NaN	4.07700	NaN	NaN	-13179.00000	-13179.00000	-12193.20000	0.73780	1.66500	6980.20000	-5348.40000	-13825.00000	-967.20000	-1.17980	-1.20800	368.12500	1015.78917	4297.81104	99.61754	-2949.17179	-3094.62600	5.64800	-4.77943	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-10.96000	-22028.80800	-18144.36000	-8636.80000	-5.94400
Japan	1962.00000	6.05600	-1.96540	-2.03700	-0.10000	-0.06000	-0.02000	-1.00000	-0.80000	4.50000	10.63200	4.00400	-7.76800	0.00000	0.00000	0.00000	0.00000	-5.40000	0.00000	0.00000	0.00000	0.00000	12.35600	-0.60600	-0.48600	-2.61200	-0.15600	-6.46200	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	-0.63600	-0.04400	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	-2.82400	13.63400	0.00400	-7.06200	0.00000	0.00000	0.00000	0.00000	-3.61800	0.00000	0.00000	0.00000	0.00000	9.66400	-0.64800	-0.40800	-2.77200	-0.15000	-6.48600	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	-0.44800	-0.02000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	-1.69600	-1.77000	-12.21740	-12.29080	-1.12200	-0.74400	-0.37740	-0.04880	-1.59500	-0.15600	-0.00000	-0.01040	-0.00000	-0.37440	-0.00000	17.36800	0.00000	-0.42640	0.00000	-0.26000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	NaN	NaN	NaN	-0.26000	0.00000	0.00000	-0.14500	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	NaN	-3.44620	-11.27320	-7.42560	2.43673	NaN	2.89700	NaN	NaN	-12659.00000	-12659.00000	-11613.20000	-0.29220	0.76500	6620.20000	-4598.40000	-13635.00000	-1037.20000	-1.34980	-1.34800	266.12500	853.61917	3548.29104	81.42564	-2354.37179	-2499.82600	6.44800	-4.57943	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-10.96000	-21135.80800	-16598.36000	-8497.80000	-5.84400
